life_expectancy,adult_mortality,infant_deaths,alcohol,percentage_expenditure,hepatitis_b,measles,bmi,under-five_deaths,polio,total_expenditure,diphtheria,hiv/aids,thinness_1-19_years,schooling,status_Developing
82.0,66.0,1,0.01,0.0,99.0,442,31.2,2,99.0,7.37,99.0,0.1,1.5,11.081979927007296,1
81.7,68.0,1,9.33,0.0,99.0,107,3.8,2,99.0,7.2,99.0,0.1,1.5,11.081979927007296,1
81.2,69.0,1,9.56,0.0,99.0,2,3.4,2,99.0,7.1,99.0,0.1,1.5,11.081979927007296,1
81.1,72.0,2,9.34,0.0,99.0,42,3.0,2,98.0,6.83,99.0,0.1,1.5,11.081979927007296,1
87.0,74.0,2,9.23,0.0,94.0,114,29.5,2,95.0,6.79,94.0,0.1,1.5,11.081979927007296,1
86.0,75.0,2,8.97,0.0,94.0,17,29.1,2,95.0,6.66,94.0,0.1,1.5,11.081979927007296,1
83.0,75.0,2,9.31,0.0,94.0,2,28.6,2,92.0,6.16,94.0,0.1,1.5,11.081979927007296,1
79.8,77.0,2,9.05,0.0,91.0,194,28.2,2,91.0,5.99,91.0,0.1,1.5,11.081979927007296,1
79.4,79.0,2,8.83,0.0,99.0,28,27.7,2,98.0,5.76,98.0,0.1,1.5,11.081979927007296,1
78.7,84.0,2,9.03,0.0,99.0,7,27.2,3,96.0,5.33,96.0,0.1,1.6,11.081979927007296,1
78.2,89.0,3,9.18,0.0,92.0,11,26.7,3,9.0,4.96,88.0,0.1,1.6,11.081979927007296,1
77.6,95.0,3,9.66,0.0,91.0,33,26.2,3,94.0,4.93,97.0,0.1,1.6,11.081979927007296,1
77.1,99.0,3,9.55,0.0,92.0,62,25.7,4,99.0,4.61,97.0,0.1,1.6,11.081979927007296,1
76.7,17.0,3,11.45,0.0,89.0,23060,25.2,4,99.0,4.76,97.0,0.1,1.6,11.081979927007296,1
76.0,116.0,4,10.33,0.0,93.0,32647,24.7,4,99.0,4.23,97.0,0.1,1.6,11.081979927007296,1
72.1,157.0,1,9.545333333333334,0.0,88.0,0,53.4,1,88.0,6.956666666666667,87.0,0.1,2.7,11.081979927007296,1
71.8,162.0,1,9.99,0.0,92.0,2,52.7,1,92.0,1.32,9.0,0.1,2.7,11.081979927007296,1
71.7,163.0,1,10.49,0.0,91.0,27,52.1,1,92.0,1.5,9.0,0.1,2.7,11.081979927007296,1
79.0,175.0,1,10.68,0.0,94.0,11,51.5,1,92.0,11.87,92.0,0.1,2.7,11.081979927007296,1
77.0,177.0,1,9.45,0.0,96.0,0,5.9,1,96.0,1.61,93.0,0.1,2.8,11.081979927007296,1
68.8,219.0,1,8.25,0.0,98.0,0,5.4,1,97.0,12.8,9.0,0.1,2.8,11.081979927007296,1
69.0,218.0,1,8.45,0.0,89.0,0,49.9,1,87.0,12.49,85.0,0.1,2.9,11.081979927007296,1
68.9,228.0,1,9.07,0.0,97.0,0,49.5,1,96.0,11.41,9.0,0.1,2.9,11.081979927007296,1
68.3,237.0,1,9.66,0.0,95.0,10,49.1,1,93.0,1.88,92.0,0.1,3.0,11.081979927007296,1
68.0,242.0,1,8.36,0.0,98.0,34,48.7,1,98.0,1.63,97.0,0.1,3.1,11.081979927007296,1
67.3,248.0,1,10.78,0.0,99.0,6,48.3,1,99.0,9.15,98.0,0.1,3.1,11.081979927007296,1
68.0,225.0,1,12.27,0.0,99.0,4,47.9,1,98.0,8.49,98.0,0.1,3.2,11.081979927007296,1
67.6,226.0,1,8.15,0.0,99.0,87,47.6,1,98.0,8.24,98.0,0.1,3.3,11.081979927007296,1
67.5,225.0,1,6.71,0.0,99.0,4929,47.2,1,98.0,8.31,97.0,0.1,3.4,11.081979927007296,1
67.6,228.0,1,10.98,0.0,94.0,457,46.8,1,98.0,7.0,97.0,0.1,3.5,11.081979927007296,1
67.1,235.0,1,9.89,0.0,92.0,687,46.5,2,97.0,6.65,95.0,0.1,3.6,11.081979927007296,1
75.0,222.0,13,11.127999999999998,0.0,97.0,843,6.5,15,97.0,6.223333333333333,97.0,0.1,2.3,15.0,1
73.0,225.0,13,10.12,1340.553699,97.0,4711,59.9,15,97.0,7.7,97.0,0.1,2.3,14.9,1
70.0,229.0,14,10.58,1529.497771,97.0,2339,59.3,16,98.0,7.9,97.0,0.2,2.3,14.6,1
69.6,237.0,14,10.99,178.82259109999998,97.0,2123,58.7,16,98.0,6.88,97.0,0.3,2.3,14.3,1
69.4,242.0,14,11.04,184.76493100000002,97.0,629,58.1,17,97.0,6.61,97.0,0.3,2.3,14.0,1
68.4,256.0,15,11.05,162.8088054,97.0,129,57.5,17,98.0,6.83,97.0,0.2,2.3,13.7,1
68.2,261.0,15,11.21,137.0063357,98.0,101,57.0,18,98.0,7.44,98.0,0.3,2.3,14.0,1
67.5,278.0,16,12.04,161.7301654,98.0,27,56.6,18,98.0,6.22,98.0,0.3,2.3,13.9,1
67.3,282.0,16,12.19,11.02617159,98.0,173,56.1,19,98.0,5.38,98.0,0.3,2.4,13.8,1
66.4,3.0,17,11.79,12.25184084,98.0,1147,55.7,20,98.0,5.3,98.0,0.3,2.4,13.8,1
65.0,327.0,18,11.57,625.5081805,97.0,454,55.3,20,98.0,5.21,98.0,0.3,2.4,13.7,1
64.9,321.0,19,11.5,46.51559476,96.0,2444,55.0,21,98.0,5.19,97.0,0.3,2.5,13.6,1
64.6,322.0,20,11.32,333.21487110000004,94.0,3291,54.7,22,97.0,5.61,96.0,0.4,2.6,13.2,1
64.8,313.0,20,10.87,266.5416917,81.0,580,54.5,24,97.0,5.99,97.0,0.3,2.7,12.8,1
65.1,38.0,21,10.47,2.642527148,43.0,2072,54.2,25,97.0,5.67,96.0,0.3,2.8,12.5,1
65.0,37.0,22,10.18,224.4600248,92.33333333333333,4800,54.0,26,97.0,5.42,96.0,0.2,2.9,12.1,1
66.1,227.0,11,5.635999999999999,0.0,98.0,1,21.4,15,99.0,6.350666666666666,98.0,0.4,5.7,10.8,1
65.7,23.0,12,0.01,7.549797237999999,98.0,10,2.8,16,98.0,7.53,98.0,0.4,5.8,10.8,1
65.2,233.0,12,0.01,11.71090655,98.0,17,2.1,17,98.0,7.69,98.0,0.5,5.9,10.8,1
64.6,239.0,13,0.01,9.774676411,98.0,75,19.5,18,98.0,7.68,98.0,0.7,6.1,10.5,1
63.8,247.0,14,8.34,9.074569426,97.0,31,18.9,20,93.0,7.71,97.0,1.3,6.3,10.2,1
62.8,26.0,16,7.92,63.78723633,97.0,121,18.3,23,93.0,7.91,97.0,2.3,6.5,10.0,1
61.0,288.0,17,7.11,9.165614959,97.0,5,17.7,25,93.0,7.2,97.0,2.8,6.6,10.2,1
68.0,282.0,18,6.39,0.661540371,97.0,6,17.1,28,97.0,7.66,97.0,3.7,6.7,10.4,1
59.6,295.0,20,6.78,7.409771602999999,97.0,26,16.5,30,98.0,8.49,97.0,5.0,6.8,10.1,1
57.6,328.0,22,6.88,78.47020226,99.0,494,15.9,34,99.0,1.2,99.0,6.2,6.8,9.3,1
55.3,37.0,24,7.01,39.44666715,95.0,129,15.4,38,95.0,6.83,95.0,7.1,6.8,8.8,1
53.4,397.0,26,6.75,31.93566186,89.0,386,14.9,42,89.0,6.24,89.0,7.7,6.9,8.2,1
52.0,48.0,29,6.66,33.30286123,96.0,1064,14.5,46,96.0,6.34,96.0,8.1,7.0,7.6,1
57.0,415.0,31,7.82,1.9659778,88.0,2738,14.1,50,85.0,4.18,88.0,8.0,7.2,7.2,1
48.6,438.0,33,5.72,0.38825377200000005,96.0,896,13.7,54,76.0,4.38,77.0,8.1,7.4,7.1,1
48.3,426.0,34,7.13,18.41791804,96.0,2095,13.2,57,9.0,4.22,9.0,8.5,7.6,6.6,1
75.2,138.0,0,11.511333333333335,0.0,99.0,0,47.5,0,99.0,6.922666666666666,99.0,0.1,4.3,13.1,1
75.0,139.0,0,9.97,0.0,99.0,0,46.7,0,99.0,6.72,99.0,0.1,4.3,13.1,1
74.8,141.0,0,9.73,0.0,99.0,0,45.9,0,99.0,7.85,99.0,0.1,4.3,13.1,1
74.7,142.0,0,9.99,0.0,98.0,0,45.2,0,98.0,8.35,98.0,0.1,4.3,13.0,1
74.6,143.0,0,10.43,0.0,99.0,0,44.5,0,99.0,7.58,99.0,0.1,4.3,12.9,1
74.2,147.0,0,10.87,0.0,97.0,0,43.8,0,97.0,8.1,97.0,0.1,4.3,12.8,1
74.3,147.0,0,11.09,0.0,95.0,0,43.0,0,95.0,8.12,95.0,0.1,4.3,12.7,1
74.1,149.0,0,12.09,0.0,96.0,0,42.2,0,96.0,7.43,96.0,0.1,4.3,12.6,1
73.9,151.0,0,12.68,0.0,99.0,0,41.3,0,99.0,6.81,99.0,0.1,4.3,12.8,1
73.5,155.0,0,13.45,0.0,85.0,0,4.4,0,85.0,6.37,85.0,0.1,4.3,12.4,1
73.1,16.0,0,12.32,0.0,95.0,0,39.6,0,95.0,6.25,95.0,0.2,4.4,12.2,1
72.6,166.0,0,11.93,0.0,91.0,0,39.0,0,91.0,6.2,91.0,0.2,4.4,12.3,1
72.2,171.0,0,12.55,0.0,84.0,0,38.4,0,91.0,6.1,9.0,0.2,4.4,12.4,1
72.0,174.0,0,11.85,0.0,14.0,0,37.9,0,9.0,6.33,74.0,0.1,4.4,12.5,1
71.8,178.0,0,12.03,0.0,89.28571428571429,0,37.3,0,99.0,6.1,99.0,0.3,4.5,12.6,1
71.6,183.0,0,11.69,0.0,89.28571428571428,0,36.8,0,7.0,5.53,7.0,0.4,4.5,12.8,1
73.2,156.0,0,6.11,0.0,98.0,0,54.1,0,97.0,4.816000000000002,98.0,0.1,3.5,13.3,1
73.1,157.0,0,7.01,0.0,98.0,0,53.1,0,97.0,8.63,98.0,0.1,3.5,13.3,1
72.7,161.0,0,7.07,0.0,97.0,0,52.2,0,97.0,5.21,97.0,0.1,3.5,13.3,1
72.8,159.0,0,6.93,0.0,96.0,0,51.2,0,96.0,8.48,96.0,0.1,3.5,13.3,1
72.7,16.0,0,7.02,0.0,96.0,0,5.3,0,96.0,4.99,96.0,0.1,3.5,13.3,1
72.5,162.0,0,7.0,0.0,99.0,0,49.3,0,99.0,4.71,99.0,0.1,3.5,13.3,1
72.3,165.0,0,6.85,0.0,99.0,0,48.4,0,99.0,5.13,99.0,0.2,3.6,13.3,1
72.1,167.0,0,6.92,0.0,99.0,0,47.5,0,99.0,4.7,99.0,0.3,3.6,13.3,1
71.9,17.0,0,5.89,0.0,99.0,0,46.6,0,99.0,3.92,99.0,0.3,3.6,13.3,1
71.7,173.0,0,5.93,0.0,99.0,0,45.7,0,99.0,3.88,99.0,0.3,3.7,13.3,1
71.4,177.0,0,6.04,0.0,99.0,0,44.7,0,93.0,3.66,99.0,0.2,3.7,13.3,1
71.2,181.0,0,5.42,0.0,99.0,0,43.8,0,99.0,3.72,99.0,0.4,3.8,13.2,1
71.0,184.0,0,5.1,0.0,31.0,0,42.9,0,99.0,3.91,99.0,0.4,3.8,13.0,1
79.0,186.0,0,4.94,0.0,93.0,0,42.0,0,99.0,3.93,99.0,0.4,3.9,12.9,1
79.0,186.0,0,4.73,0.0,93.0,0,41.0,0,99.0,3.64,99.0,0.7,3.9,12.8,1
79.0,186.0,0,4.8,0.0,93.0,0,4.1,0,99.0,3.73,98.0,0.7,4.0,12.7,1
74.0,125.0,0,2.7039999999999997,0.0,59.0,0,74.7,0,61.0,5.325333333333333,66.0,0.1,0.2,12.9,1
73.8,128.0,0,0.01,660.2777923,56.0,0,74.3,0,58.0,7.22,63.0,0.1,0.2,12.9,1
73.6,131.0,0,0.01,698.3522786,6.0,0,73.8,0,62.0,6.91,67.0,0.1,0.2,12.9,1
73.2,136.0,0,0.01,492.0552263,64.0,1,73.4,0,62.0,5.2,64.0,0.1,0.2,12.9,1
73.0,139.0,0,2.15,558.7206486,58.0,0,72.9,0,6.0,5.8,65.0,0.1,0.2,12.9,1
72.6,144.0,0,3.01,434.79406789999996,57.0,8,72.5,0,57.0,5.7,62.0,0.1,0.2,12.9,1
76.0,172.0,0,2.88,42.12368374,44.0,0,72.0,0,45.0,5.4,49.0,0.1,0.2,12.9,1
72.5,146.0,0,3.97,47.35260547,12.0,0,71.4,0,54.0,4.52,26.0,0.1,0.2,12.9,1
72.2,149.0,0,3.85,47.73638191,46.0,0,7.9,0,49.0,5.25,53.0,0.1,0.2,12.9,1
72.0,153.0,0,3.52,40.22855669,35.0,0,7.3,0,37.0,4.68,39.0,0.1,0.2,12.7,1
71.6,16.0,0,3.63,287.4671305,41.0,0,69.7,0,55.0,4.47,49.0,0.1,0.2,12.6,1
71.4,162.0,0,3.62,310.6117683,54.0,0,68.9,0,26.0,4.45,55.0,0.1,0.2,12.4,1
79.0,169.0,0,4.17,24.99717134,83.0,0,68.2,0,82.0,4.71,83.0,0.1,0.2,12.3,1
76.0,174.0,0,3.3,208.1688437,86.0,0,67.4,0,85.0,5.1,86.0,0.1,0.2,12.1,1
75.0,175.0,0,3.43,199.4118322,89.0,0,66.5,0,83.0,5.16,85.0,0.1,0.2,12.0,1
72.0,18.0,0,3.0,21.2543002,89.0,0,65.6,0,94.0,5.31,95.0,0.1,0.2,12.1,1
67.5,19.0,0,4.191333333333334,0.0,96.0,0,3.9,0,96.0,6.586,96.0,0.2,5.5,11.2,1
67.3,191.0,0,0.01,225.73077510000002,95.0,0,3.1,0,95.0,8.35,95.0,0.2,5.6,11.1,1
67.1,192.0,0,0.01,200.66009880000001,97.0,0,29.3,0,97.0,9.76,97.0,0.2,5.7,11.0,1
66.9,194.0,0,0.01,8.198047581,96.0,0,28.5,0,96.0,8.6,96.0,0.5,5.9,10.8,1
66.6,198.0,0,5.69,7.495401346,96.0,0,27.7,0,96.0,5.44,96.0,0.5,6.0,10.6,1
66.2,24.0,0,5.58,63.04032682,98.0,0,26.9,0,98.0,5.24,98.0,0.5,6.1,10.6,1
65.8,21.0,0,4.13,11.13608747,98.0,0,26.2,0,99.0,6.65,98.0,0.9,6.3,10.1,1
65.4,215.0,0,4.36,62.856586300000004,99.0,0,25.4,0,99.0,5.66,99.0,0.9,6.5,10.4,1
65.1,217.0,0,4.14,49.93698173,87.0,0,24.7,0,98.0,7.44,97.0,1.2,6.7,10.3,1
64.7,22.0,0,5.46,47.08931143,75.0,0,24.0,0,97.0,7.84,97.0,1.2,6.9,10.2,1
64.3,222.0,0,5.27,10.8139134,96.0,0,23.4,0,97.0,1.4,97.0,1.6,7.0,10.0,1
63.8,224.0,0,5.78,9.013493879,7.0,0,22.8,0,99.0,9.94,96.0,1.6,7.2,9.8,1
63.4,225.0,0,6.54,86.42744056,43.0,0,22.2,0,94.0,11.12,94.0,1.6,7.4,9.7,1
63.1,226.0,0,5.8,50.80181435,83.3076923076923,0,21.7,0,92.0,1.21,92.0,1.4,7.6,9.6,1
62.8,225.0,0,5.02,3.841228575,83.3076923076923,0,21.1,0,9.0,1.28,92.0,1.5,7.8,9.4,1
62.6,224.0,0,5.07,0.0,83.30769230769232,0,2.7,0,87.0,8.86,82.0,1.5,8.0,9.3,1
74.5,88.0,7,0.07466666666666667,0.0,98.0,219,68.2,8,97.0,3.924666666666667,98.0,0.1,7.8,16.1,1
74.4,88.0,7,0.09,2017.6431309999998,98.0,154,67.3,9,98.0,4.68,98.0,0.1,7.7,15.8,1
74.3,89.0,8,0.09,2047.113102,98.0,1164,66.4,9,98.0,4.25,98.0,0.1,7.6,15.2,1
74.1,9.0,8,0.09,196.3808305,98.0,294,65.6,9,98.0,3.86,98.0,0.1,7.5,14.5,1
73.9,92.0,8,0.09,173.5755595,98.0,362,64.7,9,98.0,3.57,98.0,0.1,7.4,13.9,1
73.7,94.0,8,0.09,1197.946328,98.0,334,63.9,9,98.0,3.49,98.0,0.1,7.3,13.3,1
73.4,97.0,8,0.09,117.92279979999999,98.0,82,63.1,10,98.0,4.9,98.0,0.1,7.3,13.0,1
73.3,98.0,9,0.09,15.50666857,98.0,158,62.4,10,98.0,2.87,98.0,0.1,7.2,12.8,1
73.2,99.0,9,0.1,1307.8900199999998,96.0,4648,61.6,10,96.0,3.49,96.0,0.1,7.2,12.7,1
73.2,1.0,9,0.08,1395.4549650000001,96.0,807,6.9,10,96.0,3.55,96.0,0.1,7.2,12.5,1
73.1,11.0,9,0.05,1117.048134,97.0,373,6.2,10,96.0,3.42,96.0,0.1,7.2,12.4,1
73.1,12.0,9,0.06,816.4795082,96.0,1880,59.4,11,96.0,3.58,96.0,0.1,7.2,12.3,1
73.0,13.0,9,0.05,832.3688708,95.0,1208,58.5,11,95.0,4.2,95.0,0.1,7.2,12.2,1
72.9,15.0,10,0.05,688.0972667000001,97.0,311,57.7,11,95.0,4.28,95.0,0.1,7.3,12.1,1
72.8,17.0,10,0.05,710.4952397000001,95.0,155,56.9,12,97.0,4.49,97.0,0.1,7.3,12.0,1
72.6,11.0,10,0.05,782.1799815,93.0,0,56.2,12,95.0,4.24,95.0,0.1,7.3,11.8,1
66.7,188.0,19,0.30933333333333335,0.0,89.0,58,24.3,26,85.0,4.938,89.0,0.3,9.5,9.5,1
66.4,192.0,19,0.26,12.80528533,89.0,32,23.8,27,85.0,4.66,89.0,0.3,9.7,9.1,1
66.0,196.0,20,0.26,11.8385319,92.0,17,23.2,28,89.0,4.51,92.0,0.3,9.9,8.7,1
65.6,2.0,20,0.28,10.20659464,91.0,46,22.7,29,83.0,4.31,91.0,0.4,1.0,8.3,1
64.9,26.0,20,0.32,1.4310516640000002,92.0,18,22.2,31,89.0,4.42,92.0,0.4,1.2,7.9,1
64.3,212.0,21,0.28,1.020071763,89.0,428,21.7,32,76.0,4.62,89.0,0.4,1.4,7.7,1
63.5,219.0,21,0.3,1.177477677,86.0,999,21.2,33,83.0,4.81,86.0,0.5,1.6,7.5,1
62.8,225.0,22,0.28,1.08833088,88.0,6,2.8,34,87.0,4.94,88.0,0.6,1.8,7.1,1
62.1,23.0,22,0.32,8.309152927000001,94.0,11,2.3,36,93.0,4.72,94.0,0.7,11.0,6.8,1
61.3,236.0,23,0.34,10.43022617,89.0,3,19.9,38,89.0,5.44,89.0,0.7,11.2,6.6,1
65.0,242.0,23,0.33,96.03725103,84.0,0,19.5,40,84.0,5.35,84.0,0.7,11.4,6.4,1
59.7,247.0,24,0.35,66.02236299,54.0,31,19.1,42,87.0,5.68,87.0,0.7,11.6,6.2,1
59.0,251.0,25,0.33,62.21977893,86.41666666666667,1519,18.7,44,73.0,5.4,73.0,0.7,11.8,5.9,1
58.4,252.0,25,0.36,49.73511396,86.41666666666667,18184,18.3,47,6.0,5.6,6.0,0.7,12.0,5.7,1
57.9,251.0,26,0.34,6.064221202000001,86.41666666666667,24789,17.9,49,49.0,4.98,52.0,0.6,12.1,5.4,1
57.5,25.0,27,0.29,5.397368532000001,86.41666666666669,5839,17.5,50,49.0,4.63,52.0,0.5,12.3,5.2,1
75.6,121.0,1,8.682666666666668,0.0,94.0,383,6.0,1,95.0,6.198666666666668,95.0,0.1,2.0,14.4,1
75.4,123.0,1,9.09,8.617208431,92.0,37,59.4,1,93.0,1.37,93.0,0.1,2.1,14.3,1
75.3,122.0,1,9.16,880.6403367,91.0,1,58.9,1,97.0,1.12,95.0,0.1,2.1,14.1,1
74.9,126.0,1,9.38,742.5109709,97.0,0,58.3,1,93.0,9.89,91.0,0.1,2.1,14.0,1
74.6,127.0,1,9.56,915.3190791000001,94.0,370,57.7,1,94.0,9.72,94.0,0.1,2.2,13.5,1
74.4,128.0,1,9.65,774.4396617000001,89.0,20,57.0,1,91.0,1.9,91.0,0.1,2.2,13.6,1
74.1,131.0,1,9.85,820.8109097999999,93.0,1,56.4,1,97.0,9.9,95.0,0.1,2.3,13.6,1
74.0,132.0,1,9.54,96.33237912,93.0,2,55.8,1,95.0,1.5,95.0,0.1,2.3,13.5,1
73.8,132.0,1,9.3,772.8700352999999,99.0,201,55.1,1,93.0,1.2,94.0,0.1,2.4,13.5,1
73.6,133.0,1,8.58,541.8243468,93.0,2,54.5,1,97.0,8.99,92.0,0.1,2.5,13.4,1
73.0,135.0,1,9.6,503.11159469999996,65.0,2,53.9,1,98.0,8.7,98.0,0.1,2.5,13.2,1
73.0,134.0,1,7.42,462.7076756,89.0,11,53.3,1,96.0,8.24,88.0,0.1,2.6,13.1,1
73.0,134.0,1,7.25,389.75152119999996,90.75,15,52.8,1,89.0,8.13,89.0,0.1,2.7,13.0,1
72.9,133.0,1,6.95,292.6142378,90.75,63,52.2,1,95.0,8.9,95.0,0.1,2.7,13.2,1
73.1,135.0,1,7.53,222.5065705,90.75,35,51.7,1,93.0,6.89,93.0,0.1,2.8,13.1,1
72.6,141.0,1,7.38,11.85928108,90.75,38,51.2,2,98.0,6.53,95.0,0.1,2.8,13.0,1
73.2,168.0,0,6.201333333333333,0.0,98.0,0,37.4,0,97.0,3.802,97.0,0.1,5.7,14.1,1
73.0,17.0,0,0.01,151.1045552,99.0,0,36.2,0,99.0,3.37,99.0,0.1,5.7,13.2,1
72.9,172.0,0,0.01,1521.672751,99.0,0,35.5,0,98.0,3.58,98.0,0.1,5.7,13.5,1
72.7,174.0,0,0.01,177.2633961,99.0,0,34.8,0,98.0,4.8,98.0,0.1,5.7,13.5,1
72.6,177.0,0,9.72,1121.475547,99.0,0,34.2,0,99.0,3.38,99.0,0.1,5.7,13.3,1
72.4,18.0,0,6.51,16.49232317,99.0,0,33.5,0,99.0,3.59,99.0,0.1,5.8,13.2,1
72.3,182.0,0,4.94,75.22565820000001,99.0,0,32.4,0,99.0,2.64,99.0,0.1,5.8,13.2,1
72.2,184.0,0,6.33,701.8526364,99.0,0,31.8,0,99.0,2.64,99.0,0.1,5.9,13.2,1
72.2,185.0,0,8.12,916.4741775,99.0,1,31.2,0,99.0,3.3,99.0,0.1,5.9,13.1,1
72.2,185.0,0,8.12,102.373909,99.0,10,3.7,0,99.0,3.73,99.0,0.1,5.9,13.1,1
72.2,185.0,0,7.82,21.465313199999997,99.0,0,3.1,0,99.0,3.91,99.0,0.1,6.0,12.1,1
72.1,186.0,0,7.91,12.94324581,99.0,0,29.2,0,99.0,4.17,99.0,0.1,6.0,12.3,1
72.1,185.0,0,7.41,843.1186662,99.0,0,28.7,0,99.0,4.64,99.0,0.1,6.1,12.1,1
72.1,186.0,0,11.15,562.3601848,99.0,0,28.1,0,99.0,4.21,99.0,0.1,6.1,12.1,1
72.0,187.0,0,6.72,643.7035752,96.0,0,27.6,0,96.0,4.45,96.0,0.1,6.2,12.2,1
71.8,188.0,0,8.24,601.7608115,98.0,0,27.1,0,98.0,4.62,98.0,0.1,6.3,12.3,1
51.0,413.0,22,3.154666666666667,0.0,86.0,607,24.4,30,86.0,9.218,86.0,0.5,7.4,9.5,1
48.1,463.0,23,0.01,1.4432863530000002,83.0,1006,23.8,32,83.0,11.9,83.0,0.6,7.5,9.5,1
54.0,47.0,23,0.01,1.321464076,92.0,15,23.3,33,92.0,11.59,92.0,0.8,7.7,9.3,1
49.7,411.0,25,0.01,54.56033696,91.0,678,22.7,35,91.0,11.24,91.0,0.9,7.9,9.1,1
48.9,418.0,26,3.78,54.665917500000006,89.0,1865,22.2,38,88.0,11.98,89.0,1.3,8.1,8.9,1
48.1,424.0,27,3.84,5.347717533,86.0,1089,21.7,40,84.0,1.32,86.0,1.6,8.3,8.7,1
47.1,433.0,28,3.97,49.837126700000006,84.0,31,21.2,42,81.0,13.13,84.0,1.7,8.5,8.5,1
46.2,441.0,29,3.91,5.379606465,77.0,44,2.7,44,75.0,1.29,77.0,1.9,8.7,8.3,1
45.3,45.0,29,3.86,45.57108889,63.0,0,2.2,45,63.0,1.12,64.0,2.2,8.9,8.2,1
44.3,464.0,30,3.8,38.00075788,83.44444444444444,33,19.7,46,65.0,1.68,64.0,2.2,9.1,8.0,1
43.3,48.0,30,3.83,42.08892911,83.44444444444444,29,19.2,47,67.0,12.25,65.0,2.2,9.3,7.8,1
42.3,496.0,30,3.99,38.52454761,83.44444444444444,7,18.8,47,69.0,11.66,65.0,2.1,9.5,7.6,1
41.5,57.0,30,4.07,38.61473209,83.44444444444444,586,18.4,47,66.0,11.69,73.0,1.9,9.7,7.4,1
48.0,513.0,30,4.06,36.59114895,83.44444444444444,568,17.9,48,54.0,11.96,53.0,1.7,9.9,7.2,1
41.0,519.0,30,4.21,33.34691455,83.44444444444444,649,17.5,48,38.0,11.83,38.0,1.5,1.1,7.0,1
39.0,533.0,29,3.97,20.39568283,83.44444444444443,3575,17.2,48,46.0,13.63,44.0,1.2,1.3,6.7,1
69.2,177.0,0,0.8006666666666665,0.0,98.0,0,5.5,0,99.0,6.267333333333334,98.0,0.1,1.1,9.6,1
68.8,183.0,0,0.01,3.718438799,88.0,0,49.7,0,94.0,5.5,88.0,0.1,1.1,9.6,1
68.8,182.0,0,0.01,24.73328608,94.0,0,48.9,0,99.0,5.42,94.0,0.1,1.1,9.5,1
68.7,184.0,0,0.01,247.9492284,99.0,0,48.1,0,99.0,5.48,99.0,0.1,1.2,9.4,1
68.5,186.0,0,0.99,229.6687488,99.0,0,47.2,0,99.0,5.8,99.0,0.1,1.2,9.4,1
68.3,188.0,0,1.1,29.5207994,9.0,0,46.4,0,94.0,7.47,9.0,0.1,1.2,9.3,1
68.1,192.0,0,1.21,244.3976438,92.0,0,45.5,0,98.0,7.92,92.0,0.1,1.2,9.3,1
68.0,193.0,0,1.09,19.74929219,89.0,0,44.7,0,94.0,5.97,89.0,0.1,1.2,9.2,1
67.6,2.0,0,0.85,28.90135229,9.0,0,43.8,0,93.0,6.42,9.0,0.1,1.2,9.0,1
67.6,2.0,0,0.99,240.4851202,99.0,0,43.0,0,99.0,6.66,99.0,0.1,1.3,8.4,1
67.4,24.0,0,0.9,25.31155956,83.0,0,42.1,0,9.0,7.83,89.0,0.1,1.3,8.3,1
67.1,29.0,0,1.18,195.52594169999998,81.0,0,41.3,0,89.0,5.64,9.0,0.1,1.3,8.1,1
66.8,215.0,0,1.18,16.83170578,79.0,0,4.4,0,84.0,6.0,84.0,0.1,1.3,8.0,1
66.5,22.0,0,1.08,156.2847968,75.0,0,39.6,0,78.0,6.9,78.0,0.1,1.4,7.3,1
66.2,227.0,0,0.7,325.1114746,83.0,0,38.7,0,88.0,6.44,84.0,0.1,1.4,6.6,1
65.8,235.0,0,0.71,4.24926073,81.0,0,37.9,0,88.0,4.56,86.0,0.1,1.4,7.2,1
55.0,312.0,50,0.01,0.0,42.0,7497,24.3,80,47.0,5.503257922535202,42.0,0.7,6.6,11.081979927007296,1
54.3,321.0,51,0.01,0.0,42.0,10229,23.8,80,47.0,5.503257922535202,42.0,0.8,6.7,11.081979927007296,1
54.2,318.0,51,0.01,0.0,42.0,3173,23.3,81,47.0,5.503257922535202,42.0,0.8,6.8,11.081979927007296,1
53.1,336.0,51,0.01,0.0,42.0,9983,22.9,82,47.0,5.503257922535202,42.0,0.8,6.8,11.081979927007296,1
53.1,329.0,51,0.01,0.0,42.0,17298,22.4,82,49.0,5.503257922535202,41.0,0.8,6.9,11.081979927007296,1
52.4,336.0,52,0.01,0.0,42.0,115,22.0,83,49.0,5.503257922535202,45.0,0.8,7.0,11.081979927007296,1
52.2,335.0,52,0.01,0.0,42.0,13,21.5,84,41.0,5.503257922535202,42.0,0.8,7.1,11.081979927007296,1
51.9,336.0,52,0.01,0.0,42.0,1081,21.1,84,4.0,5.503257922535202,31.0,0.9,7.2,11.081979927007296,1
51.5,34.0,52,0.01,0.0,42.0,1149,2.7,84,4.0,5.503257922535202,4.0,0.9,7.3,11.081979927007296,1
51.5,337.0,51,0.01,0.0,42.0,7,2.2,83,26.0,5.503257922535202,26.0,0.9,7.4,11.081979927007296,1
51.6,334.0,50,0.01,0.0,42.0,0,19.8,82,35.0,5.503257922535202,35.0,0.9,7.5,11.081979927007296,1
