status,life_expectancy,adult_mortality,infant_deaths,alcohol,percentage_expenditure,hepatitis_b,measles,bmi,under-five_deaths,polio,total_expenditure,diphtheria,hiv/aids,thinness_1-19_years,schooling
Developing,62.9,328.0,42,7.588666666666666,0.0,75.0,17,51.1,52,75.0,8.306000000000001,75.0,3.6,4.4,13.0
Developing,62.0,347.0,42,7.38,922.0507312999999,8.0,66,5.3,52,77.0,8.8,77.0,3.7,4.9,13.0
Developing,69.0,371.0,43,7.34,978.5905287,7.0,25,49.5,54,73.0,8.78,73.0,4.5,5.4,12.8
Developing,59.2,48.0,43,7.38,1089.954838,68.0,32,48.7,56,65.0,8.79,65.0,7.6,6.0,12.8
Developing,58.9,413.0,43,7.38,123.753335,76.0,92,47.9,58,69.0,8.61,69.0,8.5,6.6,12.8
Developing,58.0,428.0,43,7.28,1038.885632,71.0,12499,47.2,62,72.0,8.5,72.0,11.0,7.3,12.8
Developing,56.5,449.0,46,7.6,782.5987144,74.0,5857,46.4,70,75.0,8.39,76.0,19.0,8.1,12.8
Developing,55.3,473.0,50,8.19,780.0336423,76.0,39,45.7,75,77.0,7.75,79.0,23.5,8.9,12.9
Developing,54.5,486.0,51,8.48,805.490079,83.0,31,45.0,79,79.0,7.53,82.0,26.4,9.7,12.9
Developing,54.0,496.0,54,8.5,732.1255305,83.0,81,44.3,82,79.0,7.57,82.0,28.1,1.6,12.9
Developing,53.8,498.0,55,8.69,709.3170967,79.0,615,43.6,84,75.0,7.77,79.0,29.5,11.6,12.9
Developing,53.7,497.0,55,6.96,622.043809,76.0,830,42.9,83,73.0,7.93,74.0,29.7,12.6,12.9
Developing,54.0,485.0,55,6.93,519.1563781000001,71.0,244,42.2,82,7.0,8.26,69.0,28.9,13.5,12.9
Developing,54.9,459.0,54,7.04,346.53160069999996,72.0,1043,41.6,79,7.0,8.9,7.0,26.6,14.5,12.9
Developing,56.0,429.0,52,7.38,365.2585722,72.0,1166,4.9,76,71.0,8.31,71.0,24.0,15.4,13.0
Developing,57.3,397.0,51,7.3,45.96380839,73.0,1459,4.1,73,71.0,8.7,73.0,21.3,16.3,13.0
Developing,74.9,138.0,3,2.096,0.0,99.0,1568,23.4,3,99.0,3.771333333333334,99.0,0.1,15.1,14.0
Developing,74.7,141.0,3,2.37,42.7308283,99.0,1686,22.7,3,99.0,3.5,99.0,0.1,15.2,14.0
Developing,74.6,142.0,3,2.56,41.62053588,99.0,2107,21.9,3,99.0,3.68,99.0,0.1,15.2,13.8
Developing,74.5,143.0,3,2.8,20.76877311,99.0,51,21.2,4,99.0,3.21,99.0,0.1,15.3,13.7
Developing,74.5,141.0,3,3.03,20.83302367,99.0,60,2.5,4,99.0,3.28,99.0,0.1,15.3,13.6
Developing,74.5,138.0,3,2.31,191.72675890000002,99.0,79,19.8,4,99.0,3.43,99.0,0.1,15.3,13.5
Developing,71.8,183.0,4,2.05,13.39092189,97.0,21,19.2,4,97.0,3.37,97.0,0.1,15.3,13.4
Developing,72.3,172.0,4,2.1,17.81424344,98.0,33,18.5,4,98.0,3.44,98.0,0.1,15.4,13.3
Developing,73.7,146.0,4,2.29,127.6377505,98.0,44,17.9,5,98.0,3.76,98.0,0.1,15.4,13.2
Developing,73.8,145.0,4,1.96,120.2471713,98.0,0,17.2,5,98.0,4.6,98.0,0.1,15.4,13.1
Developing,74.2,138.0,4,1.97,97.76637062,99.0,3,16.6,5,99.0,4.6,99.0,0.1,15.4,12.9
Developing,69.1,197.0,6,1.56,15.35342268,62.0,35,16.1,10,97.0,4.28,97.0,0.1,15.4,12.8
Developing,73.9,146.0,5,1.69,72.4280894,32.0,65,15.6,5,98.0,3.95,99.0,0.1,15.4,12.7
Developing,73.7,149.0,5,1.62,59.63595674,90.61538461538461,139,15.1,5,98.0,3.89,98.0,0.1,15.4,12.6
Developing,72.7,16.0,5,1.68,53.61278637,90.61538461538461,309,14.6,6,98.0,3.81,98.0,0.1,15.4,12.5
Developing,71.5,175.0,5,1.45,60.4909815,90.6153846153846,16527,14.1,6,99.0,3.77,99.0,0.1,15.3,12.4
Developing,71.6,176.0,0,4.984,0.0,89.0,0,58.3,0,89.0,6.662666666666667,89.0,0.4,3.5,12.7
Developing,71.4,178.0,0,6.32,1132.432517,85.0,0,57.7,0,85.0,5.69,85.0,0.4,3.5,12.7
Developing,71.2,179.0,0,6.02,1122.972967,86.0,0,57.0,0,86.0,5.96,86.0,0.4,3.5,12.7
Developing,71.3,178.0,0,5.73,1168.324095,84.0,0,56.3,0,84.0,6.9,84.0,0.9,3.5,12.7
Developing,76.0,187.0,0,5.64,989.1263558,86.0,0,55.5,0,86.0,5.93,86.0,0.1,3.5,12.5
Developing,73.0,19.0,0,5.26,99.08095375,86.0,0,54.8,0,96.0,5.81,96.0,0.5,3.5,12.3
Developing,70.0,196.0,0,5.13,885.0739766,87.0,0,54.1,0,85.0,6.14,87.0,0.6,3.5,12.1
Developing,69.8,196.0,0,4.94,815.4355995,84.0,0,53.3,0,85.0,5.92,85.0,1.2,3.5,11.9
Developing,69.5,22.0,0,4.72,685.0299083,84.0,0,52.6,0,84.0,5.92,84.0,0.8,3.5,11.7
Developing,69.3,199.0,0,4.52,72.800168,84.0,0,51.8,0,84.0,6.22,84.0,0.6,3.5,11.5
Developing,68.9,25.0,0,4.47,418.9206608,83.0,0,51.1,0,84.0,6.78,83.0,0.6,3.5,11.3
Developing,68.3,214.0,0,4.55,4.23257668,85.27272727272727,0,5.4,0,84.0,6.88,85.0,0.9,3.5,11.1
Developing,68.0,223.0,0,4.53,32.3662077,85.27272727272727,0,49.7,0,74.0,6.62,75.0,1.0,3.5,10.9
Developing,67.9,221.0,0,4.41,250.71123730000002,85.27272727272727,0,49.0,0,74.0,7.14,73.0,1.6,3.5,11.0
Developing,67.7,219.0,0,4.23,191.2135044,85.27272727272727,0,48.3,0,65.0,8.38,68.0,1.8,3.6,11.0
Developing,67.4,224.0,0,4.29,268.1837972,85.27272727272727,0,47.6,0,7.0,9.65,71.0,0.4,3.6,11.1
Developing,58.9,373.0,2,4.463333333333334,0.0,9.0,0,32.3,3,84.0,7.308666666666666,9.0,7.1,4.0,11.4
Developing,58.4,382.0,2,0.01,574.3895102000001,98.0,0,31.8,3,98.0,9.25,98.0,7.3,4.3,11.4
Developing,57.6,393.0,2,0.01,708.9556647999999,98.0,0,31.2,3,98.0,9.66,98.0,9.8,4.5,11.4
Developing,56.5,412.0,2,0.01,720.2333928999999,95.0,0,3.7,3,92.0,8.76,95.0,12.2,4.8,11.3
Developing,55.0,438.0,2,5.2,735.7090977999999,91.0,0,3.2,3,85.0,8.61,91.0,15.7,5.1,11.2
Developing,53.6,459.0,2,4.93,56.93670561,89.0,313,29.7,4,89.0,8.47,89.0,21.6,5.4,11.0
Developing,52.6,46.0,3,4.9,47.6164523,88.0,26,29.3,4,89.0,8.46,88.0,33.7,5.8,10.8
Developing,51.4,477.0,3,4.87,413.0063027,9.0,1,28.9,4,89.0,8.19,88.0,40.2,6.1,10.6
Developing,50.0,51.0,3,5.55,43.3664999,92.0,0,28.5,4,88.0,7.5,87.0,40.7,6.5,10.5
Developing,47.8,564.0,3,5.53,437.0802438,93.0,0,28.2,4,88.0,6.81,87.0,43.7,6.9,9.9
Developing,46.0,63.0,3,5.08,372.1651473,95.0,0,27.8,4,88.0,6.8,86.0,49.1,7.3,9.7
Developing,45.6,69.0,3,5.78,37.43857664,93.0,0,27.4,4,88.0,5.88,86.0,50.3,7.7,9.4
Developing,45.9,6.0,3,5.65,2.8191244739999997,9.0,350,27.1,4,87.0,5.71,85.0,50.6,8.2,9.1
Developing,46.4,587.0,3,5.52,131.0421269,88.0,37,26.7,4,87.0,5.16,85.0,49.9,8.6,9.2
Developing,47.1,568.0,3,6.72,143.6197316,86.0,49,26.3,4,87.0,5.11,84.0,48.8,9.0,9.3
Developing,48.4,536.0,3,7.19,25.21683318,83.0,10,25.9,4,87.0,5.26,84.0,46.4,9.4,9.4
Developing,64.5,293.0,6,0.8046666666666666,0.0,41.0,45,57.1,8,5.0,3.9466666666666663,41.0,0.1,6.3,9.0
Developing,64.4,294.0,7,0.01,0.0,47.0,594,56.2,8,52.0,3.25,43.0,0.1,6.3,9.0
Developing,63.6,37.0,7,0.01,0.0,71.0,740,55.2,9,5.0,3.25,41.0,0.1,6.3,13.0
Developing,62.8,32.0,7,0.01,0.0,43.0,13,54.2,9,47.0,3.25,45.0,0.1,6.3,12.5
Developing,71.7,163.0,7,0.76,0.0,66.0,13,53.2,8,6.0,3.23,72.0,0.1,6.3,12.0
Developing,73.7,127.0,7,0.78,0.0,84.0,26,52.3,9,83.0,3.28,8.0,0.1,6.4,11.7
Developing,73.8,124.0,7,0.81,0.0,84.0,22,51.3,9,83.0,3.55,8.0,0.1,6.4,11.8
Developing,73.8,122.0,8,0.8,0.0,83.0,19,5.4,9,83.0,3.4,79.0,0.1,6.4,11.6
Developing,73.8,121.0,8,0.83,17.98136184,83.0,403,49.4,9,83.0,3.72,8.0,0.1,6.4,11.5
Developing,73.7,123.0,8,0.97,122.6523334,83.0,517,48.5,10,83.0,3.78,8.0,0.1,6.4,11.4
Developing,73.5,127.0,9,0.92,116.2585943,83.0,375,47.6,10,83.0,4.11,8.0,0.1,6.5,11.0
Developing,73.2,131.0,9,0.93,10.21129783,82.0,189,46.8,10,84.0,4.48,81.0,0.1,6.5,10.6
Developing,73.0,134.0,9,1.29,94.75639211,81.0,801,46.0,11,85.0,5.12,83.0,0.1,6.6,10.3
Developing,72.8,135.0,9,1.25,91.70356833,8.0,538,45.3,11,86.0,4.94,84.0,0.1,6.6,10.2
Developing,72.7,135.0,10,1.29,93.50075111,8.0,290,44.6,11,83.0,4.92,82.0,0.1,6.7,10.1
Developing,72.6,136.0,10,1.41,81.72747120000001,79.0,146,43.9,12,86.0,4.92,84.0,0.1,6.8,10.0
Developing,69.7,161.0,10,0.33066666666666666,0.0,96.0,3,4.7,11,96.0,5.648,96.0,0.2,3.6,11.3
Developing,69.6,162.0,10,0.01,7.829008596,97.0,0,39.9,11,94.0,6.88,97.0,0.2,3.6,11.3
Developing,69.3,163.0,10,0.01,1.0419164,96.0,1,39.0,11,97.0,6.75,96.0,0.2,3.6,11.2
Developing,68.8,164.0,10,0.01,71.50892145,94.0,16,38.2,12,96.0,6.39,94.0,0.2,3.6,11.1
Developing,68.1,166.0,10,0.32,51.9919227,96.0,1,37.4,12,97.0,5.98,96.0,0.2,3.7,11.1
Developing,67.3,171.0,10,0.32,43.34099958,93.0,0,36.6,12,95.0,6.4,93.0,0.2,3.7,11.1
Developing,66.7,174.0,10,0.3,35.71613793,93.0,0,35.9,12,93.0,5.93,93.0,0.2,3.7,11.1
Developing,66.4,178.0,10,0.32,4.1533629119999995,86.0,0,35.3,12,87.0,5.58,86.0,0.3,3.8,10.8
Developing,66.1,181.0,10,0.35,2.272404904,84.0,2,34.7,12,85.0,5.35,86.0,0.3,3.8,10.9
Developing,65.9,183.0,10,0.38,2.6262349030000003,88.0,3,34.1,12,76.0,5.7,83.0,0.3,3.8,10.7
Developing,65.5,194.0,10,0.37,19.83672308,81.0,0,33.5,12,79.0,5.89,84.0,0.3,3.8,10.6
Developing,65.9,177.0,11,0.38,2.093721752,81.0,4,33.0,13,82.0,5.7,86.0,0.3,3.9,10.5
Developing,65.2,182.0,11,0.36,13.25723997,58.0,2144,32.5,14,82.0,4.46,85.0,0.3,4.0,10.1
Developing,64.3,193.0,12,0.6,10.68147485,39.0,927,32.1,15,84.0,4.48,85.0,0.3,4.0,9.8
Developing,64.0,194.0,13,0.86,1.142003812,84.42857142857143,38,31.6,16,84.0,4.59,85.0,0.3,4.1,9.7
Developing,63.7,198.0,14,0.37,8.943006492,84.42857142857142,192,31.3,17,86.0,4.64,83.0,0.3,4.2,9.6
Developing,74.9,148.0,8,6.131333333333332,0.0,99.0,154,33.6,9,99.0,3.757333333333333,99.0,0.1,7.7,13.6
Developing,74.6,152.0,8,6.41,789.0772949,99.0,0,32.4,10,99.0,4.12,99.0,0.1,7.8,13.6
Developing,74.5,153.0,9,6.5,788.6873403,99.0,2641,31.3,10,99.0,4.0,99.0,0.1,7.9,13.6
Developing,74.3,154.0,9,6.56,801.0504655,98.0,5197,3.1,11,99.0,4.17,99.0,0.1,8.0,13.7
Developing,74.1,155.0,10,6.07,748.4451054,98.0,3156,29.0,11,99.0,4.12,99.0,0.2,8.1,13.3
Developing,73.9,158.0,10,5.95,71.6850913,98.0,2583,27.9,12,99.0,3.81,99.0,0.2,8.2,13.1
Developing,73.7,16.0,11,5.88,547.2101411,98.0,6071,26.8,12,99.0,4.11,99.0,0.3,8.3,13.0
Developing,73.5,162.0,11,5.92,609.9511632,98.0,7790,25.7,13,99.0,3.92,99.0,0.3,8.5,12.9
Developing,73.3,165.0,12,6.2,520.7639087,96.0,3893,24.6,14,98.0,3.56,98.0,0.4,8.6,12.3
Developing,73.0,168.0,13,6.18,433.92109180000006,96.0,3588,23.6,15,98.0,3.49,98.0,0.5,8.7,12.4
Developing,72.5,177.0,13,6.26,321.1953005,96.0,3526,22.6,15,98.0,3.55,98.0,0.5,8.9,12.0
Developing,71.6,189.0,14,6.17,301.3597791,96.0,4165,21.7,16,98.0,3.51,98.0,0.5,9.0,11.9
Developing,71.7,189.0,15,6.14,282.8364612,96.0,4519,2.9,18,98.0,3.58,98.0,0.6,9.1,11.8
Developing,71.4,192.0,16,5.93,27.63810304,95.0,10315,2.2,19,97.0,3.7,96.0,0.7,9.2,11.5
Developing,71.2,194.0,17,5.92,176.0625201,95.0,7319,19.4,20,97.0,3.32,96.0,0.8,9.3,11.2
Developing,71.1,194.0,18,5.88,0.27564826,95.0,4074,18.7,21,97.0,3.4,97.0,0.8,9.4,10.9
Developing,75.7,12.0,0,1.8586666666666667,0.0,92.0,1,6.3,0,92.0,7.535999999999999,91.0,0.1,2.1,12.9
Developing,75.5,12.0,0,1.13,0.0,97.0,116,59.7,0,96.0,6.48,95.0,0.1,2.2,12.9
Developing,75.3,14.0,0,1.03,0.0,97.0,4,59.1,0,98.0,6.7,98.0,0.1,2.2,12.9
Developing,75.1,15.0,0,1.23,0.0,98.0,7,58.5,0,97.0,6.76,95.0,0.1,2.2,12.9
Developing,74.9,17.0,0,1.16,0.0,96.0,701,57.9,0,97.0,6.61,96.0,0.1,2.2,12.9
Developing,74.7,18.0,0,1.47,0.0,9.0,217,57.4,0,95.0,6.83,95.0,0.1,2.3,13.0
Developing,74.4,111.0,0,1.77,0.0,95.0,5,56.9,0,96.0,6.74,96.0,0.1,2.3,13.0
Developing,74.2,111.0,0,1.72,0.0,97.0,27,56.4,0,96.0,6.85,95.0,0.1,2.4,12.2
Developing,73.5,12.0,0,1.75,0.0,96.0,1,55.9,0,96.0,6.9,95.0,0.1,2.4,12.2
Developing,73.7,122.0,0,1.74,0.0,89.0,3,55.4,0,92.0,7.61,93.0,0.1,2.5,12.1
Developing,73.6,12.0,0,1.75,0.0,53.0,5,54.9,0,98.0,7.95,97.0,0.1,2.5,11.9
Developing,73.5,12.0,0,2.07,0.0,83.54545454545455,9,54.5,0,95.0,8.64,94.0,0.1,2.6,11.9
Developing,73.2,126.0,0,2.4,0.0,83.54545454545455,18,54.1,0,96.0,9.17,96.0,0.1,2.7,11.9
Developing,72.8,128.0,0,2.53,0.0,83.54545454545453,19,53.6,0,97.0,9.1,96.0,0.1,2.7,11.9
Developing,73.1,126.0,0,3.27,0.0,83.54545454545453,27,53.2,0,91.0,8.18,91.0,0.1,2.8,11.8
Developing,72.6,125.0,0,2.86,0.0,83.54545454545453,36,52.7,0,96.0,8.52,95.0,0.1,2.8,11.7
Developing,68.3,152.0,2,0.2353333333333333,0.0,76.0,43,17.4,2,75.0,1.646666666666667,76.0,0.1,1.9,12.5
Developing,68.0,155.0,2,0.01,28.14578503,77.0,47,17.0,2,76.0,1.48,77.0,0.1,1.9,12.5
Developing,67.7,158.0,2,0.01,3.3798748439999997,82.0,4,16.6,2,82.0,1.29,82.0,0.1,11.1,12.5
Developing,67.4,159.0,2,0.01,30.17998548,83.0,16,16.2,2,83.0,1.1,83.0,0.1,11.2,12.5
Developing,67.2,161.0,2,0.5,2.726570602,67.0,763,15.8,3,66.0,0.76,67.0,0.1,11.3,12.5
Developing,66.9,163.0,2,0.1,38.58376645,72.0,50,15.5,3,72.0,0.92,72.0,0.1,11.5,12.4
Developing,66.6,165.0,2,0.09,36.199487,72.0,10,15.1,3,78.0,1.2,72.0,0.1,11.6,12.1
Developing,66.2,168.0,2,0.06,36.69198927,79.0,0,14.7,3,79.0,0.74,79.0,0.1,11.7,11.7
Developing,65.8,173.0,2,0.05,11.75766897,76.0,0,14.2,3,7.0,0.37,7.0,0.1,11.8,11.3
Developing,64.9,186.0,2,0.04,28.12560496,76.0,90,13.9,3,62.0,0.65,63.0,0.1,11.9,11.0
Developing,63.7,26.0,3,0.36,7.127144699,76.0,203,13.5,3,55.0,1.5,55.0,0.1,12.0,10.6
Developing,62.3,229.0,3,0.38,8.415788935,76.0,41,13.2,3,57.0,1.31,57.0,0.1,12.0,10.2
Developing,61.0,25.0,3,0.44,46.3913277,76.0,94,12.9,4,55.0,2.48,55.0,0.1,12.1,9.8
Developing,62.0,261.0,3,0.48,5.649123424,76.0,0,12.6,4,38.0,3.89,54.0,0.1,12.1,9.8
Developing,59.4,269.0,3,0.5,6.556583477999999,76.0,0,12.3,4,63.214285714285715,3.75,64.21428571428571,0.1,12.1,9.8
Developing,58.7,276.0,3,0.5,49.06967155,76.0,0,11.9,4,63.21428571428571,3.26,64.21428571428571,0.1,12.2,0.0
Developing,73.5,133.0,0,1.1673333333333331,0.0,78.0,0,75.2,0,8.0,5.2059999999999995,78.0,0.1,0.1,14.3
Developing,73.3,135.0,0,0.01,565.9672172999999,8.0,0,74.8,0,82.0,5.18,8.0,0.1,0.1,14.3
Developing,73.2,137.0,0,0.01,584.9449886,82.0,0,74.3,0,84.0,4.98,82.0,0.1,0.1,14.3
Developing,73.0,138.0,0,0.01,63.80294988,77.0,0,73.8,0,79.0,4.51,77.0,0.1,0.1,14.4
Developing,72.9,14.0,0,0.96,7.033980828,82.0,0,73.3,0,84.0,4.6,82.0,0.1,0.1,14.4
Developing,72.8,142.0,0,1.24,471.83076680000005,82.0,0,72.7,0,84.0,4.59,82.0,0.1,0.1,14.4
Developing,72.5,147.0,0,1.08,4.7838055630000005,84.0,0,72.1,0,86.0,4.67,84.0,0.1,0.1,14.5
Developing,72.6,145.0,0,1.1,569.6255035,84.0,0,71.5,0,88.0,5.13,86.0,0.1,0.1,14.5
Developing,72.5,146.0,0,2.05,568.8692812999999,87.0,0,7.8,0,88.0,5.82,87.0,0.1,0.1,14.5
Developing,72.4,148.0,0,1.79,503.5881956,89.0,0,7.1,0,89.0,5.61,88.0,0.1,0.1,14.6
Developing,72.3,15.0,0,1.57,689.9440222999999,89.0,0,69.4,0,9.0,6.52,89.0,0.1,0.1,14.6
Developing,72.2,151.0,0,1.8,423.29535089999996,9.0,0,68.6,0,91.0,4.87,9.0,0.1,0.1,14.6
Developing,72.0,153.0,0,1.79,45.85105771,85.0,0,67.8,0,91.0,5.9,9.0,0.1,0.1,13.7
Developing,71.9,155.0,0,1.51,310.8203382,88.0,0,67.0,0,85.0,5.3,84.0,0.1,0.1,13.5
Developing,71.8,157.0,0,1.35,330.1007394,91.0,4,66.2,0,91.0,5.66,89.0,0.1,0.1,13.2
Developing,71.6,158.0,0,1.24,40.49128897,93.0,0,65.5,0,91.0,4.75,91.0,0.1,0.1,13.7
Developing,71.2,17.0,0,6.044666666666666,0.0,9.0,0,47.1,0,88.0,5.199333333333334,96.0,0.3,5.7,12.7
Developing,71.1,171.0,0,6.94,1578.872339,92.0,0,46.0,0,94.0,5.93,92.0,0.3,5.8,12.7
Developing,71.0,172.0,0,6.71,167.2657906,92.0,0,45.0,0,94.0,5.98,92.0,0.3,5.8,12.7
Developing,78.0,174.0,0,6.7,1486.236406,92.0,0,44.0,0,91.0,5.78,92.0,0.4,5.9,12.6
Developing,76.0,176.0,0,6.5,144.9850711,9.0,0,43.0,0,91.0,5.6,9.0,0.4,5.9,12.6
Developing,74.0,179.0,0,6.5,1389.772683,9.0,0,42.0,0,91.0,5.29,9.0,0.4,5.9,12.5
Developing,71.0,183.0,0,6.37,128.0896289,9.0,0,41.1,0,9.0,6.47,9.0,0.2,6.0,12.5
Developing,69.9,185.0,0,6.41,1902.693048,9.0,0,4.2,0,91.0,4.4,9.0,0.3,6.1,12.4
Developing,69.7,187.0,0,6.37,136.8836683,89.0,0,39.3,0,9.0,4.82,88.0,0.7,6.1,12.4
Developing,69.6,188.0,0,6.35,103.3710689,89.0,0,38.4,0,89.0,4.49,92.0,0.6,6.2,12.3
Developing,69.5,189.0,0,6.12,1187.949491,95.0,0,37.6,0,95.0,5.31,95.0,0.5,6.3,12.3
Developing,69.4,19.0,0,5.82,11.85100131,94.0,0,36.8,0,94.0,5.22,94.0,1.0,6.3,12.2
Developing,69.3,191.0,0,5.53,78.72216127,76.0,0,36.0,1,91.0,5.13,91.0,0.5,6.4,12.0
Developing,69.2,192.0,0,5.12,72.03911741,5.0,0,35.2,1,96.0,5.0,96.0,2.0,6.5,11.9
Developing,69.1,194.0,0,4.55,516.7112481,54.92857142857143,0,34.4,1,91.0,4.4,91.0,1.2,6.6,11.8
Developing,69.1,197.0,0,4.68,43.59522964,54.92857142857143,0,33.6,1,9.0,4.17,9.0,0.9,6.7,11.7
Developing,75.3,1.0,3,1.3106666666666666,0.0,98.0,16,61.2,3,98.0,6.052666666666667,98.0,0.1,6.5,14.6
Developing,75.1,12.0,3,1.39,604.8701316,98.0,15,6.2,3,98.0,7.0,98.0,0.1,6.5,14.7
Developing,74.9,13.0,3,1.29,594.6453102,98.0,16,59.3,3,98.0,7.26,98.0,0.1,6.4,14.7
Developing,74.9,13.0,3,1.3,585.8776761,97.0,48,58.3,3,97.0,7.18,97.0,0.1,6.4,14.6
Developing,74.8,13.0,3,1.29,623.2120325,98.0,11,57.4,3,98.0,7.15,98.0,0.1,6.4,14.5
Developing,74.8,12.0,3,1.28,64.85616718,98.0,1,56.5,3,98.0,6.54,98.0,0.1,6.3,14.4
Developing,74.7,12.0,3,1.4,585.6307861,99.0,1,55.6,3,99.0,6.18,99.0,0.1,6.3,14.4
Developing,74.7,12.0,3,1.37,53.08451654,99.0,2,54.7,3,99.0,5.63,99.0,0.1,6.3,14.3
Developing,74.6,12.0,3,1.24,469.6282925,98.0,4,53.9,4,98.0,5.64,98.0,0.1,6.3,14.3
Developing,74.4,12.0,3,1.46,420.1153538,99.0,3,53.1,4,99.0,5.64,99.0,0.1,6.3,14.2
Developing,74.2,14.0,3,1.37,379.51399449999997,97.0,15,52.2,4,98.0,5.57,98.0,0.1,6.4,13.9
Developing,74.0,15.0,3,1.36,379.76590539999995,96.0,1,51.4,4,97.0,5.63,97.0,0.1,6.4,13.6
Developing,73.7,17.0,4,1.34,321.7694175,92.0,22,5.6,4,95.0,5.36,95.0,0.1,6.4,13.5
Developing,73.5,19.0,4,1.17,262.8184944,93.0,98,49.7,5,96.0,5.32,96.0,0.1,6.5,13.3
Developing,73.2,11.0,4,1.19,257.2878697,94.0,231,48.9,5,98.0,5.29,98.0,0.1,6.5,13.1
Developing,72.9,112.0,4,1.21,264.7842196,94.0,47,48.1,5,97.0,5.4,97.0,0.1,6.6,12.8
Developing,75.8,16.0,15,1.4213333333333331,0.0,97.0,342,66.1,18,97.0,5.617999999999999,97.0,0.1,4.9,14.5
Developing,75.5,17.0,16,1.45,181.9083783,96.0,565,65.3,19,96.0,5.41,96.0,0.1,4.9,14.5
Developing,75.2,19.0,17,1.41,188.14403480000001,97.0,7405,64.5,20,98.0,5.38,98.0,0.1,4.9,14.4
Developing,74.8,112.0,19,1.54,20.75120211,97.0,349,63.7,22,97.0,5.24,97.0,0.1,4.9,14.3
Developing,74.5,114.0,20,1.53,1275.877569,96.0,111,62.8,23,97.0,5.29,97.0,0.1,4.9,13.8
Developing,74.2,116.0,21,1.49,32.78235828,96.0,7,61.9,25,97.0,5.61,97.0,0.1,4.9,13.0
Developing,73.9,118.0,23,1.4,106.9482898,94.0,4,61.1,27,96.0,6.8,96.0,0.1,4.9,12.5
Developing,73.5,121.0,25,1.39,22.67271848,92.0,0,6.2,29,96.0,6.7,96.0,0.1,5.0,12.5
Developing,73.2,124.0,26,1.26,115.58011029999999,96.0,3,59.3,31,96.0,6.4,96.0,0.1,5.0,12.3
Developing,72.8,126.0,28,1.29,103.523776,82.0,34,58.5,34,9.0,5.81,9.0,0.1,5.0,11.9
Developing,72.4,129.0,30,1.29,832.9552057999999,85.0,6200,57.6,36,9.0,5.45,9.0,0.1,5.0,11.9
Developing,72.0,132.0,33,1.35,1.132766775,77.0,8927,56.8,39,85.0,5.37,85.0,0.1,5.1,12.0
Developing,71.6,135.0,35,1.42,459.1113061000001,68.0,5844,55.9,43,69.0,5.34,68.0,0.1,5.1,11.9
Developing,71.2,138.0,38,1.47,35.55729,72.0,7823,55.1,46,78.0,5.36,78.0,0.1,5.2,11.5
Developing,78.0,14.0,41,1.49,256.4341746,77.0,30509,54.3,50,88.0,5.16,88.0,0.1,5.2,11.1
Developing,74.0,143.0,44,1.54,421.2956602,71.0,16244,53.5,54,85.0,4.95,85.0,0.1,5.3,10.7
Developing,66.3,215.0,6,2.6546666666666665,0.0,99.0,0,48.6,7,99.0,2.828666666666666,99.0,0.1,3.3,10.8
Developing,66.0,217.0,7,2.9,691.1333535,97.0,0,47.7,8,98.0,2.7,98.0,0.1,3.3,10.8
Developing,65.4,228.0,7,2.93,63.74811170000001,98.0,0,46.7,8,98.0,2.12,98.0,0.1,3.2,10.7
Developing,65.6,22.0,7,2.75,579.4128244,98.0,0,45.9,8,98.0,1.96,97.0,0.1,3.2,10.7
Developing,65.6,217.0,7,2.55,490.41813260000004,97.0,0,45.0,8,97.0,1.98,97.0,0.1,3.2,10.6
Developing,65.8,211.0,7,2.48,385.32516400000003,96.0,0,44.2,8,96.0,1.99,96.0,0.1,3.2,10.6
Developing,65.6,215.0,6,2.35,37.88466056,97.0,0,43.4,8,97.0,1.88,96.0,0.1,3.2,10.5
Developing,64.5,235.0,6,2.4,34.23979419,96.0,0,42.7,8,96.0,1.93,96.0,0.1,3.2,10.5
Developing,64.1,241.0,6,2.58,0.358651421,98.0,59,42.0,8,98.0,2.16,98.0,0.1,3.3,10.4
Developing,63.7,245.0,6,2.71,29.27235366,98.0,48,41.3,8,98.0,2.9,98.0,0.1,3.3,10.4
Developing,63.3,248.0,6,2.85,2.19888585,99.0,0,4.7,8,99.0,3.51,99.0,0.1,3.4,10.3
Developing,63.5,238.0,6,2.86,186.10139719999998,96.0,1,4.0,8,98.0,4.3,97.0,0.1,3.4,10.3
Developing,63.4,231.0,7,2.88,179.61564819999998,97.0,1,39.4,8,66.0,3.85,83.0,0.1,3.5,10.3
Developing,63.3,229.0,7,2.33,130.37848290000002,96.0,11,38.7,8,99.0,3.34,98.0,0.1,3.5,10.2
Developing,64.0,221.0,7,2.35,106.180706,97.28571428571429,9,38.1,9,94.0,3.87,95.0,0.1,3.6,10.2
Developing,63.8,224.0,7,2.9,88.2436347,97.28571428571428,113,37.5,9,98.0,3.94,97.0,0.1,3.6,0.0
Developing,71.3,195.0,4,7.3693333333333335,0.0,22.0,105,61.3,5,51.0,6.777333333333333,23.0,0.2,2.3,15.3
Developing,78.0,23.0,4,8.06,5.6638493279999995,22.0,0,6.7,5,45.0,7.1,23.0,0.2,2.3,15.2
Developing,71.0,198.0,4,8.44,52.42529588,46.0,0,6.1,5,72.0,7.67,76.0,0.2,2.3,15.2
